PRISM Time Series Data
Location:  Lat: 33.0360   Lon: -116.7329   Elev: 2579ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1989-09,0.55,59.7,73.9,88.1
1989-10,0.61,46.9,62.1,77.3
1989-11,0.16,45.8,58.5,71.2
1989-12,0.21,41.6,52.7,63.9
1990-01,4.45,38.8,49.4,60.0
1990-02,2.88,36.0,47.0,57.9
1990-03,1.45,42.0,54.4,66.8
1990-04,1.22,45.4,57.2,69.0
1990-05,0.71,46.3,59.2,72.1
1990-06,0.80,54.9,69.8,84.7
1990-07,0.17,61.6,76.0,90.5
1990-08,0.21,59.7,73.7,87.7
1990-09,0.15,58.6,72.6,86.6
1990-10,0.08,50.9,66.4,81.9
1990-11,1.25,42.3,54.7,67.1
1990-12,1.50,38.6,48.0,57.4
1991-01,1.22,38.9,49.1,59.3
1991-02,1.23,41.8,56.1,70.3
1991-03,16.02,37.1,47.4,57.7
1991-04,0.23,41.1,55.3,69.4
1991-05,0.00,43.4,58.5,73.5
1991-06,0.00,47.2,63.2,79.2
1991-07,0.23,54.9,71.2,87.4
1991-08,0.62,58.2,73.8,89.4
1991-09,0.78,56.0,72.4,88.9
1991-10,1.10,50.3,67.2,84.2
1991-11,0.27,44.2,57.9,71.5
1991-12,2.97,39.9,50.0,60.0
1992-01,3.34,37.3,49.4,61.5
1992-02,5.20,42.5,53.0,63.4
1992-03,6.10,41.9,51.0,60.0
1992-04,0.73,46.8,61.0,75.1
1992-05,0.66,51.5,64.5,77.6
1992-06,0.00,50.8,67.0,83.2
1992-07,0.11,58.8,74.3,89.8
1992-08,1.26,63.2,78.3,93.4
1992-09,0.10,57.4,74.4,91.3
1992-10,1.16,49.0,64.6,80.2
1992-11,0.25,43.0,55.2,67.4
1992-12,5.33,37.3,46.9,56.5
1993-01,18.73,40.9,49.4,57.9
1993-02,9.34,41.1,49.4,57.6
1993-03,2.32,43.3,55.3,67.4
1993-04,0.00,43.7,59.0,74.4
1993-05,0.67,48.8,62.8,76.9
1993-06,0.89,53.0,68.6,84.1
1993-07,0.00,54.4,69.4,84.4
1993-08,0.09,57.6,73.3,89.0
1993-09,0.03,56.3,72.0,87.7
1993-10,0.24,50.6,65.0,79.4
1993-11,2.58,43.6,55.4,67.3
1993-12,1.75,37.6,50.4,63.1
1994-01,1.81,39.1,52.8,66.5
1994-02,5.58,38.2,48.4,58.6
1994-03,4.03,43.4,54.6,65.8
1994-04,2.63,43.3,56.3,69.2
1994-05,0.29,46.1,58.7,71.4
1994-06,0.00,53.6,71.2,88.9
1994-07,0.01,57.5,74.1,90.8
1994-08,0.16,60.1,77.7,95.4
1994-09,0.00,56.0,73.0,90.0
1994-10,0.46,45.0,60.9,76.8
1994-11,1.73,36.4,49.2,62.1
1994-12,1.52,38.4,49.6,60.8
1995-01,12.62,38.5,47.4,56.3
1995-02,3.55,44.8,56.3,67.9
1995-03,11.18,42.5,52.9,63.3
1995-04,2.59,42.2,55.3,68.3
1995-05,1.85,44.9,56.4,67.9
1995-06,0.86,49.6,65.2,80.8
1995-07,0.08,54.4,73.6,92.8
1995-08,0.00,60.5,78.4,96.4
1995-09,0.15,59.0,75.6,92.1
1995-10,0.00,49.5,66.2,82.9
1995-11,0.28,47.4,61.5,75.7
1995-12,0.83,40.3,52.9,65.5
1996-01,1.98,40.1,52.4,64.7
1996-02,4.97,43.0,53.0,62.9
1996-03,3.56,41.0,53.4,65.7
1996-04,0.93,45.0,60.2,75.5
1996-05,0.15,49.4,64.2,79.1
1996-06,0.01,52.8,69.4,86.0
1996-07,0.24,61.9,77.7,93.5
1996-08,0.05,62.3,78.4,94.5
1996-09,0.04,55.8,71.4,87.0
1996-10,0.45,46.5,62.5,78.6
1996-11,3.25,44.8,56.9,69.0
1996-12,3.25,40.9,52.0,63.1
1997-01,6.64,42.2,50.6,59.0
1997-02,1.28,37.6,50.2,62.8
1997-03,0.44,41.5,57.2,72.9
1997-04,0.20,42.0,56.9,71.9
1997-05,0.07,53.5,69.3,85.1
1997-06,0.12,52.4,66.7,81.1
1997-07,0.00,56.3,73.0,89.7
1997-08,0.06,62.3,78.0,93.7
1997-09,2.38,61.6,76.1,90.6
1997-10,0.43,49.9,63.6,77.3
1997-11,3.05,47.0,59.1,71.2
1997-12,2.99,37.9,48.6,59.2
1998-01,4.43,39.9,51.1,62.3
1998-02,12.49,38.7,47.3,55.9
1998-03,6.08,40.4,51.7,63.0
1998-04,3.79,43.4,55.4,67.5
1998-05,3.44,46.0,57.6,69.2
1998-06,0.20,47.9,61.9,76.0
1998-07,0.01,57.3,75.1,93.0
1998-08,0.32,61.4,78.8,96.1
1998-09,0.14,54.9,70.2,85.4
1998-10,0.11,47.1,62.0,77.0
1998-11,2.57,40.6,55.7,70.7
1998-12,1.71,37.3,50.0,62.7
1999-01,1.61,40.2,53.3,66.4
1999-02,1.30,37.7,50.6,63.5
1999-03,1.00,36.9,50.2,63.6
1999-04,3.20,39.6,51.7,63.9
1999-05,0.21,45.0,58.9,72.8
1999-06,0.46,49.7,65.5,81.2
1999-07,0.36,57.9,73.7,89.5
1999-08,0.00,56.6,74.2,91.9
1999-09,0.18,55.4,71.4,87.3
1999-10,0.00,52.0,69.0,86.1
1999-11,0.06,43.8,59.8,75.8
1999-12,0.48,40.5,53.5,66.5
2000-01,1.04,40.8,53.4,66.0
2000-02,6.19,41.3,51.5,61.8
2000-03,1.90,39.6,52.7,65.7
2000-04,1.65,44.2,59.6,74.9
2000-05,0.09,49.0,64.9,80.8
2000-06,0.00,53.9,70.3,86.7
2000-07,0.00,56.1,73.6,91.0
2000-08,0.19,60.3,76.5,92.8
2000-09,0.30,54.3,71.3,88.3
2000-10,0.76,48.1,60.6,73.1
2000-11,0.94,38.6,51.9,65.3
2000-12,0.01,41.6,55.4,69.3
2001-01,3.36,36.5,47.7,58.9
2001-02,4.61,36.7,47.6,58.6
2001-03,2.41,42.2,54.1,66.0
2001-04,2.56,40.3,52.8,65.3
2001-05,0.13,50.1,66.2,82.4
2001-06,0.00,53.3,70.5,87.7
2001-07,0.04,54.6,72.1,89.6
2001-08,0.00,58.4,76.2,94.0
2001-09,0.04,54.9,73.3,91.7
2001-10,0.00,51.1,67.5,83.9
2001-11,1.44,43.4,57.6,71.8
2001-12,2.13,36.0,49.1,62.1
2002-01,0.70,36.3,50.5,64.8
2002-02,0.23,38.8,54.0,69.3
2002-03,2.23,36.9,50.8,64.6
2002-04,0.63,41.1,56.4,71.6
2002-05,0.00,42.8,59.4,75.9
2002-06,0.00,51.0,68.9,86.8
2002-07,0.00,58.1,75.2,92.4
2002-08,0.01,56.4,74.5,92.6
2002-09,0.50,57.7,74.4,91.1
2002-10,0.02,45.7,60.2,74.7
2002-11,2.78,45.1,59.0,72.9
2002-12,3.78,35.8,48.8,61.8
2003-01,0.30,43.9,58.2,72.5
2003-02,5.60,40.0,51.4,62.8
2003-03,3.80,40.1,52.6,65.1
2003-04,2.79,38.7,51.5,64.2
2003-05,1.41,46.0,60.9,75.7
2003-06,0.10,50.5,65.5,80.5
2003-07,0.14,60.5,77.4,94.3
2003-08,0.43,62.5,78.1,93.7
2003-09,0.44,59.2,75.8,92.4
2003-10,0.00,54.5,71.1,87.8
2003-11,1.54,40.8,52.9,64.9
2003-12,2.68,38.2,50.5,62.9
2004-01,0.73,38.0,50.5,63.0
2004-02,5.72,36.5,49.0,61.5
2004-03,0.80,45.6,60.4,75.1
2004-04,1.48,43.7,58.1,72.5
2004-05,0.05,47.2,63.4,79.5
2004-06,0.00,51.0,67.6,84.3
2004-07,0.00,58.1,75.0,92.0
2004-08,0.06,58.6,74.9,91.1
2004-09,0.00,57.2,73.6,90.0
2004-10,8.08,49.2,61.7,74.1
2004-11,1.93,40.4,52.3,64.2
2004-12,4.49,41.2,52.2,63.1
2005-01,8.21,41.7,51.2,60.7
2005-02,7.28,41.1,49.8,58.4
2005-03,2.42,41.6,52.8,64.1
2005-04,1.45,42.2,56.0,69.8
2005-05,0.46,47.5,62.6,77.6
2005-06,0.00,49.3,65.1,80.8
2005-07,0.75,60.5,77.6,94.8
2005-08,0.28,61.2,77.3,93.3
2005-09,0.14,52.6,70.1,87.5
2005-10,1.60,49.1,64.1,79.1
2005-11,0.02,46.3,60.3,74.2
2005-12,0.12,40.5,54.6,68.7
2006-01,1.86,38.6,51.7,64.7
2006-02,1.66,40.4,54.4,68.4
2006-03,5.67,36.6,47.4,58.1
2006-04,3.11,41.1,53.3,65.6
2006-05,0.50,48.6,64.0,79.3
2006-06,0.02,56.3,73.2,90.1
2006-07,0.12,65.0,80.7,96.4
2006-08,0.07,58.0,74.8,91.7
2006-09,0.02,56.3,73.2,90.1
2006-10,0.55,48.5,62.6,76.7
2006-11,0.43,45.7,60.6,75.6
2006-12,1.65,38.9,52.5,66.1
2007-01,0.77,33.6,47.0,60.4
2007-02,3.16,39.7,51.5,63.3
2007-03,0.64,43.2,57.3,71.3
2007-04,0.94,42.6,57.1,71.6
2007-05,0.00,47.3,63.0,78.7
2007-06,0.00,51.0,69.0,87.0
2007-07,0.00,60.2,77.2,94.3
2007-08,0.14,62.1,78.4,94.8
2007-09,0.19,55.3,71.0,86.6
2007-10,0.28,50.8,65.0,79.1
2007-11,0.09,47.2,61.3,75.3
2007-12,4.40,37.4,48.9,60.5
2008-01,8.12,38.4,48.3,58.3
2008-02,4.18,38.9,50.9,62.9
2008-03,0.13,41.0,54.9,68.7
2008-04,0.04,43.1,58.2,73.3
2008-05,1.00,45.4,59.3,73.3
2008-06,0.10,55.1,71.8,88.6
2008-07,0.00,60.8,76.6,92.4
2008-08,0.19,61.3,77.0,92.8
2008-09,0.03,59.3,75.2,91.1
2008-10,0.09,53.3,68.9,84.4
2008-11,2.01,48.7,61.3,74.0
2008-12,6.24,39.4,50.1,60.7
2009-01,0.20,43.6,54.8,65.9
2009-02,5.02,38.9,50.1,61.4
2009-03,0.19,39.3,52.9,66.5
2009-04,0.40,41.7,55.4,69.0
2009-05,0.00,51.3,66.6,81.8
2009-06,0.00,50.8,64.2,77.7
2009-07,0.00,61.8,77.8,93.7
2009-08,0.00,59.2,75.7,92.2
2009-09,0.55,61.0,76.9,92.7
2009-10,0.14,48.6,62.7,76.8
2009-11,1.03,45.4,59.0,72.6
2009-12,5.23,38.9,49.7,60.5
2010-01,7.01,40.5,52.4,64.3
2010-02,5.08,40.0,50.6,61.2
2010-03,0.98,40.7,52.3,63.9
2010-04,2.96,39.8,52.6,65.4
2010-05,0.02,43.4,57.4,71.5
2010-06,0.00,51.0,66.1,81.2
2010-07,0.10,57.8,72.9,88.0
2010-08,0.00,58.2,74.2,90.2
2010-09,0.00,55.4,72.6,89.8
2010-10,3.69,52.0,63.0,74.0
2010-11,2.72,42.3,53.6,65.0
2010-12,10.23,42.9,53.0,63.0
2011-01,1.20,40.9,52.9,65.0
2011-02,5.01,37.0,47.8,58.6
2011-03,2.80,40.2,52.4,64.6
2011-04,0.58,43.3,56.5,69.8
2011-05,1.08,43.9,57.6,71.2
2011-06,0.09,49.5,64.6,79.7
2011-07,0.31,57.8,73.2,88.7
2011-08,0.04,60.2,76.6,93.1
2011-09,0.19,58.4,73.9,89.5
2011-10,0.85,51.6,66.0,80.4
2011-11,3.86,42.4,53.7,65.0
2011-12,0.99,37.0,48.7,60.4
2012-01,1.09,42.4,55.7,69.0
2012-02,1.78,38.8,51.0,63.2
2012-03,3.04,38.4,51.5,64.7
2012-04,2.80,43.0,57.1,71.3
2012-05,0.00,46.6,62.4,78.1
2012-06,0.00,50.8,67.5,84.3
2012-07,0.34,57.4,73.7,90.1
2012-08,0.48,63.9,79.0,94.1
2012-09,0.05,60.7,76.5,92.3
2012-10,0.58,52.0,66.4,80.8
2012-11,0.63,45.5,59.3,73.1
2012-12,3.07,39.3,50.0,60.7
2013-01,1.86,38.2,49.5,60.7
2013-02,1.15,36.6,49.0,61.3
2013-03,1.59,42.7,56.6,70.5
2013-04,0.13,44.1,58.0,71.9
2013-05,0.74,48.2,62.5,76.7
2013-06,0.00,53.9,69.6,85.4
2013-07,0.19,61.6,75.5,89.3
2013-08,0.31,59.4,74.6,89.7
2013-09,0.41,57.0,72.4,87.8
2013-10,1.60,47.2,61.4,75.5
2013-11,0.63,44.8,57.4,69.9
2013-12,1.16,41.5,52.9,64.3
2014-01,0.18,44.7,59.0,73.4
2014-02,0.97,42.2,55.6,69.0
2014-03,3.27,44.0,56.8,69.7
2014-04,1.24,44.5,58.9,73.3
2014-05,0.00,51.0,64.8,78.6
2014-06,0.00,53.2,68.7,84.2
2014-07,0.06,60.6,75.0,89.4
2014-08,0.86,60.0,74.3,88.7
2014-09,0.16,59.5,74.5,89.6
2014-10,0.00,54.0,68.6,83.3
2014-11,0.93,46.7,58.8,70.9
2014-12,4.30,41.8,52.0,62.3
2015-01,0.90,43.5,54.0,64.5
2015-02,0.99,44.9,58.0,71.0
2015-03,2.05,46.1,58.9,71.8
2015-04,0.72,44.0,57.9,71.7
2015-05,2.64,46.4,57.7,68.9
2015-06,0.00,57.2,71.3,85.4
2015-07,2.35,58.0,71.5,85.0
2015-08,0.02,62.1,76.7,91.3
2015-09,2.04,60.0,74.0,87.9
2015-10,0.91,55.2,67.4,79.7
2015-11,1.52,42.4,54.6,66.8
2015-12,3.60,37.5,49.2,60.9
2016-01,5.04,39.6,50.2,60.7
2016-02,1.48,47.0,59.4,71.8
2016-03,1.72,42.2,54.9,67.7
2016-04,1.56,44.3,57.8,71.3
2016-05,0.75,46.5,58.3,70.1
2016-06,0.00,57.8,72.5,87.2
2016-07,0.00,60.7,76.0,91.4
2016-08,0.00,60.9,76.0,91.1
2016-09,0.97,55.1,69.8,84.6
2016-10,0.31,53.1,66.5,79.8
2016-11,2.14,47.7,60.1,72.4
2016-12,5.59,41.1,51.3,61.4
2017-01,9.72,40.0,48.3,56.5
2017-02,6.85,41.9,51.7,61.5
2017-03,0.60,44.7,57.7,70.6
2017-04,0.02,44.8,58.9,73.1
2017-05,1.90,47.8,60.9,73.9
2017-06,0.00,56.0,70.8,85.6
2017-07,0.07,62.5,76.7,90.9
2017-08,0.22,61.8,75.9,90.1
2017-09,0.16,56.7,69.8,83.0
2017-10,0.02,54.1,68.4,82.6
2017-11,0.03,49.2,61.4,73.5
2017-12,0.05,44.0,57.3,70.6
2018-01,3.78,45.5,57.4,69.2
2018-02,1.16,40.0,52.2,64.4
2018-03,2.75,41.4,52.1,62.8
2018-04,0.03,45.1,59.2,73.4
2018-05,0.23,47.0,59.5,72.1
2018-06,0.00,53.5,68.7,84.0
PRISM Time Series Data
Location:  Lat: 33.0396   Lon: -115.3653   Elev: -56ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1981-01,0.79,46.1,60.1,74.1
1981-02,0.31,45.2,60.8,76.4
1981-03,0.72,48.8,63.1,77.3
1981-04,0.00,55.3,71.6,87.8
1981-05,0.07,60.4,76.6,92.8
1981-06,0.00,72.1,89.7,107.3
1981-07,0.00,77.9,92.9,108.0
1981-08,0.26,78.4,93.5,108.6
1981-09,0.00,72.9,88.0,103.2
1981-10,0.00,57.3,72.6,88.0
1981-11,0.30,49.4,65.9,82.4
1981-12,0.00,43.1,59.0,74.9
1982-01,0.21,41.1,54.9,68.7
1982-02,0.12,47.0,61.2,75.3
1982-03,0.99,48.8,62.5,76.2
1982-04,0.00,53.9,69.6,85.2
1982-05,0.01,59.1,75.8,92.5
1982-06,0.00,64.2,82.0,99.8
1982-07,0.33,73.6,89.4,105.3
1982-08,0.36,77.6,91.4,105.2
1982-09,0.34,69.5,84.3,99.0
1982-10,0.00,56.6,72.9,89.3
1982-11,0.10,47.2,61.1,74.9
1982-12,2.05,42.0,54.8,67.7
1983-01,0.24,43.3,57.8,72.3
1983-02,1.27,46.3,59.4,72.6
1983-03,1.61,50.8,63.8,76.7
1983-04,0.00,50.2,65.4,80.6
1983-05,0.00,59.6,77.1,94.7
1983-06,0.00,65.1,83.2,101.3
1983-07,0.00,74.6,90.9,107.2
1983-08,2.25,76.6,89.4,102.2
1983-09,0.61,76.3,89.2,102.1
1983-10,0.05,62.3,76.6,90.9
1983-11,0.00,50.2,64.3,78.5
1983-12,0.64,44.7,57.8,71.0
1984-01,0.16,43.8,58.2,72.5
1984-02,0.00,43.7,59.8,76.0
1984-03,0.00,49.1,66.1,83.1
1984-04,0.00,52.4,68.6,84.8
1984-05,0.00,63.5,81.9,100.2
1984-06,0.00,68.0,84.7,101.4
1984-07,1.13,78.1,90.8,103.4
1984-08,0.23,77.6,91.0,104.5
1984-09,0.08,74.7,89.1,103.5
1984-10,0.00,57.6,72.3,87.0
1984-11,0.30,47.3,62.0,76.7
1984-12,1.45,43.3,54.2,65.0
1985-01,0.07,41.1,54.4,67.7
1985-02,0.12,41.3,56.4,71.4
1985-03,0.00,47.4,62.6,77.9
1985-04,0.00,55.6,72.8,89.9
1985-05,0.00,60.9,78.3,95.6
1985-06,0.00,68.1,86.9,105.7
1985-07,0.10,77.7,93.0,108.2
1985-08,0.00,75.3,91.5,107.7
1985-09,1.05,65.6,80.2,94.8
1985-10,0.29,60.0,74.4,88.8
1985-11,0.98,47.6,61.2,74.8
1985-12,0.54,42.9,57.1,71.4
1986-01,0.18,45.9,61.0,76.1
1986-02,0.49,48.0,62.0,75.9
1986-03,0.12,52.5,68.4,84.4
1986-04,0.00,55.5,71.0,86.5
1986-05,0.00,60.5,77.8,95.2
1986-06,0.00,69.9,87.7,105.5
1986-07,0.24,73.9,89.1,104.3
1986-08,0.06,79.6,93.2,106.9
1986-09,0.13,65.9,80.8,95.7
1986-10,1.56,57.7,72.7,87.7
1986-11,0.19,50.1,64.7,79.4
1986-12,0.10,42.3,56.4,70.6
1987-01,0.06,39.5,54.0,68.5
1987-02,0.13,45.1,59.5,74.0
1987-03,0.00,48.0,62.6,77.1
1987-04,0.00,57.5,74.4,91.3
1987-05,0.00,62.0,77.4,92.9
1987-06,0.00,69.2,86.9,104.6
1987-07,0.00,72.0,88.5,105.1
1987-08,0.00,75.7,90.5,105.3
1987-09,0.07,69.8,85.8,101.8
1987-10,0.97,65.0,79.2,93.4
1987-11,0.62,50.2,63.2,76.1
1987-12,0.41,40.1,52.6,65.1
1988-01,0.19,41.2,54.8,68.4
1988-02,0.61,46.4,61.3,76.2
1988-03,0.02,49.8,66.1,82.3
1988-04,0.22,54.2,69.4,84.7
1988-05,0.00,60.4,77.0,93.6
1988-06,0.02,68.4,84.8,101.1
1988-07,0.00,76.8,91.6,106.4
1988-08,0.47,76.2,90.7,105.2
1988-09,0.00,69.5,85.4,101.3
1988-10,0.06,64.1,80.1,96.1
1988-11,0.00,50.0,64.6,79.2
1988-12,0.00,41.4,55.8,70.3
1989-01,0.76,40.2,53.5,66.9
1989-02,0.00,44.6,59.2,73.7
1989-03,0.02,52.4,68.5,84.5
1989-04,0.00,59.3,76.4,93.5
1989-05,0.00,62.1,78.7,95.3
1989-06,0.00,67.7,85.7,103.8
1989-07,0.09,76.9,92.6,108.4
1989-08,0.09,74.6,89.6,104.5
1989-09,0.00,69.0,85.8,102.7
1989-10,0.00,59.5,75.2,91.0
1989-11,0.00,48.7,64.9,81.1
1989-12,0.00,40.9,56.5,72.1
1990-01,0.20,39.7,54.6,69.6
1990-02,0.00,41.3,56.6,71.9
1990-03,0.00,50.1,65.9,81.6
1990-04,0.00,57.8,72.9,87.9
1990-05,0.13,59.4,75.9,92.4
1990-06,0.06,69.4,86.8,104.3
1990-07,0.03,77.8,92.2,106.7
1990-08,0.82,74.9,89.4,104.0
1990-09,0.15,72.2,86.8,101.4
1990-10,0.21,59.1,75.7,92.3
1990-11,0.00,49.1,64.2,79.3
1990-12,0.00,36.9,51.6,66.4
1991-01,0.64,41.5,54.9,68.2
1991-02,0.57,47.8,63.9,80.0
1991-03,0.88,46.5,59.4,72.2
1991-04,0.00,53.4,69.2,85.1
1991-05,0.00,58.6,74.9,91.3
1991-06,0.00,64.8,81.5,98.2
1991-07,0.30,73.1,89.1,105.1
1991-08,0.02,75.2,90.1,105.0
1991-09,0.50,72.4,86.8,101.1
1991-10,0.04,63.5,79.4,95.2
1991-11,0.12,48.1,63.3,78.4
1991-12,1.10,43.6,55.3,67.1
1992-01,0.39,41.8,55.2,68.5
1992-02,0.97,49.4,62.0,74.7
1992-03,1.96,50.2,63.2,76.2
1992-04,0.20,58.2,73.7,89.2
1992-05,0.12,64.1,79.7,95.3
1992-06,0.00,67.7,84.5,101.2
1992-07,0.00,74.8,89.9,105.0
1992-08,0.12,78.3,92.2,106.0
1992-09,0.00,71.9,87.5,103.1
1992-10,0.58,61.7,77.3,92.9
1992-11,0.00,45.9,60.8,75.7
1992-12,1.30,40.0,51.7,63.4
1993-01,3.28,44.4,54.6,64.8
1993-02,1.01,46.1,57.7,69.3
1993-03,0.15,51.5,66.6,81.7
1993-04,0.00,55.8,72.4,89.0
1993-05,0.03,63.0,79.0,95.1
1993-06,0.00,68.9,85.5,102.0
1993-07,0.00,72.0,88.2,104.4
1993-08,0.18,75.4,90.4,105.5
1993-09,0.00,68.7,85.7,102.6
1993-10,0.02,61.7,77.0,92.4
1993-11,0.71,46.5,61.2,75.9
1993-12,0.00,40.1,55.3,70.4
1994-01,0.11,40.5,57.3,74.1
1994-02,0.43,42.1,56.4,70.6
1994-03,0.52,51.9,66.8,81.8
1994-04,0.00,55.6,71.5,87.4
1994-05,0.11,59.5,75.7,91.8
1994-06,0.00,71.9,89.3,106.7
1994-07,0.00,75.6,91.9,108.2
1994-08,0.07,80.0,94.2,108.4
1994-09,0.02,72.5,87.9,103.2
1994-10,0.00,59.2,74.2,89.2
1994-11,0.24,43.4,57.5,71.5
1994-12,0.96,41.4,54.4,67.3
1995-01,1.51,44.7,55.7,66.7
1995-02,0.25,50.9,65.1,79.3
1995-03,0.18,52.4,65.9,79.5
1995-04,0.14,54.0,69.0,83.9
1995-05,0.00,58.8,73.5,88.2
1995-06,0.00,66.6,83.5,100.5
1995-07,0.03,75.9,92.1,108.3
1995-08,0.06,81.0,95.3,109.5
1995-09,0.00,76.2,90.8,105.4
1995-10,0.00,60.9,77.8,94.7
1995-11,0.00,53.9,69.6,85.3
1995-12,0.03,44.6,59.2,73.7
1996-01,0.00,43.7,58.8,73.9
1996-02,0.21,50.9,64.2,77.5
