PRISM Time Series Data
Location:  Lat: 41.5927   Lon: -122.5403   Elev: 2779ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1984-12,1.01,24.6,33.0,41.5
1985-01,0.12,23.1,35.7,48.2
1985-02,2.22,25.8,38.6,51.4
1985-03,1.66,27.1,40.8,54.5
1985-04,0.20,37.5,53.6,69.7
1985-05,0.77,39.7,56.0,72.3
1985-06,0.42,49.5,67.0,84.4
1985-07,0.83,54.8,73.8,92.9
1985-08,0.21,50.3,68.4,86.6
1985-09,1.91,44.5,58.7,72.8
1985-10,1.53,35.3,50.9,66.5
1985-11,1.90,24.7,35.4,46.1
1985-12,1.05,23.9,35.4,46.9
1986-01,3.07,30.7,41.3,52.0
1986-02,6.55,32.5,42.3,52.2
1986-03,1.83,34.8,48.6,62.4
1986-04,0.80,35.3,49.2,63.1
1986-05,1.06,40.7,56.4,72.1
1986-06,0.57,51.9,68.7,85.4
1986-07,0.08,51.2,69.3,87.3
1986-08,0.00,54.2,74.0,93.8
1986-09,2.02,44.4,58.3,72.2
1986-10,0.95,37.5,53.8,70.0
1986-11,1.94,30.0,42.9,55.7
1986-12,0.94,26.5,36.1,45.8
1987-01,2.77,23.7,34.2,44.7
1987-02,1.84,28.3,39.9,51.4
1987-03,1.50,30.7,43.1,55.5
1987-04,0.21,36.6,54.1,71.7
1987-05,0.87,43.4,59.9,76.3
1987-06,0.64,48.9,66.8,84.7
1987-07,3.02,51.8,68.0,84.2
1987-08,0.06,51.9,71.9,91.9
1987-09,0.00,46.9,64.7,82.4
1987-10,0.05,42.0,59.7,77.4
1987-11,1.17,31.2,42.9,54.5
1987-12,4.72,26.8,34.3,41.8
1988-01,2.49,25.6,33.7,41.8
1988-02,0.20,26.6,42.2,57.7
1988-03,0.72,29.1,45.3,61.6
1988-04,1.12,37.7,50.9,64.1
1988-05,1.49,38.1,53.2,68.2
1988-06,1.98,47.7,62.9,78.2
1988-07,0.00,53.5,73.6,93.7
1988-08,0.16,52.7,72.5,92.2
1988-09,0.09,45.9,65.3,84.8
1988-10,0.06,41.3,59.9,78.5
1988-11,5.93,32.1,41.6,51.1
1988-12,1.66,24.7,35.0,45.3
1989-01,2.15,21.4,31.7,42.1
1989-02,0.64,21.5,33.5,45.6
1989-03,4.41,32.6,42.8,53.1
1989-04,1.95,39.3,53.0,66.7
1989-05,2.10,39.8,54.0,68.3
1989-06,0.40,48.8,64.9,81.0
1989-07,0.00,50.2,69.0,87.8
1989-08,0.78,50.4,67.6,84.8
1989-09,2.02,45.6,62.9,80.1
1989-10,1.38,35.9,51.0,66.1
1989-11,0.82,27.8,42.0,56.3
1989-12,0.59,24.9,37.7,50.5
1990-01,4.27,25.7,35.5,45.2
1990-02,1.87,22.4,33.9,45.4
1990-03,2.03,30.6,45.2,59.8
1990-04,1.15,40.1,54.5,68.8
1990-05,1.74,39.1,53.3,67.5
1990-06,0.17,44.3,61.8,79.3
1990-07,1.04,53.7,72.5,91.2
1990-08,0.70,52.2,69.6,87.1
1990-09,0.67,48.4,65.6,82.7
1990-10,0.68,35.8,52.8,69.9
1990-11,1.61,27.4,39.5,51.6
1990-12,0.94,17.7,29.3,40.9
1991-01,1.06,22.3,35.5,48.8
1991-02,1.65,30.8,44.9,58.9
1991-03,3.50,29.1,40.5,51.8
1991-04,1.27,32.9,46.5,60.0
1991-05,2.71,38.1,52.1,66.2
1991-06,1.23,43.6,60.2,76.8
1991-07,1.02,54.9,73.5,92.1
1991-08,0.47,52.7,70.9,89.0
1991-09,0.07,48.2,68.5,88.8
1991-10,0.75,39.0,57.1,75.2
1991-11,2.51,31.2,43.5,55.8
1991-12,1.45,25.8,35.8,45.8
1992-01,1.06,24.8,36.2,47.6
1992-02,0.35,30.5,43.0,55.6
1992-03,0.69,32.9,47.1,61.2
1992-04,1.01,39.2,52.6,66.1
1992-05,0.53,44.1,62.9,81.8
1992-06,1.99,49.3,66.3,83.3
1992-07,0.63,52.5,70.2,87.9
1992-08,0.04,52.4,72.9,93.3
1992-09,0.25,45.3,63.9,82.5
1992-10,1.36,38.7,55.3,71.9
1992-11,1.29,28.8,41.6,54.3
1992-12,3.83,24.7,33.1,41.5
1993-01,4.71,21.8,31.3,40.7
1993-02,1.86,24.8,35.8,46.7
1993-03,2.07,34.6,46.9,59.1
1993-04,2.06,33.4,46.6,59.8
1993-05,2.43,42.9,56.1,69.4
1993-06,1.61,44.5,60.6,76.6
1993-07,0.34,46.9,65.3,83.6
1993-08,0.83,50.8,68.3,85.9
1993-09,0.09,47.5,65.4,83.4
1993-10,0.73,38.9,54.3,69.6
1993-11,0.46,24.4,39.3,54.2
1993-12,2.33,25.1,35.2,45.2
1994-01,1.26,26.6,37.2,47.8
1994-02,1.51,27.8,37.8,47.8
1994-03,0.71,32.9,47.6,62.2
1994-04,0.74,35.4,50.2,65.0
1994-05,2.13,43.6,58.0,72.4
1994-06,0.19,45.1,62.9,80.8
1994-07,0.06,54.0,74.5,95.0
1994-08,0.00,50.4,70.1,89.9
1994-09,0.34,48.5,66.7,85.0
1994-10,0.38,34.4,51.1,67.8
1994-11,4.13,24.6,33.9,43.3
1994-12,1.49,24.6,34.1,43.6
1995-01,5.40,31.2,38.5,45.8
1995-02,1.24,32.1,46.2,60.3
1995-03,5.10,31.9,42.5,53.2
1995-04,2.93,34.0,46.5,58.9
1995-05,1.30,42.7,56.3,69.9
1995-06,1.88,46.1,61.1,76.1
1995-07,2.03,51.3,68.3,85.3
1995-08,0.00,48.8,67.9,86.9
1995-09,0.09,50.4,67.3,84.3
1995-10,0.22,37.5,54.0,70.5
1995-11,1.00,35.6,48.0,60.4
1995-12,8.78,32.8,40.3,47.7
1996-01,7.30,29.4,37.0,44.5
1996-02,2.49,33.2,42.4,51.6
1996-03,1.41,32.4,45.7,59.0
1996-04,1.68,36.1,48.6,61.2
1996-05,1.70,40.3,54.7,69.1
1996-06,0.64,47.1,64.0,81.0
1996-07,1.10,57.4,75.3,93.3
1996-08,0.12,54.3,73.3,92.3
1996-09,0.78,44.5,61.8,79.2
1996-10,2.39,38.9,52.9,66.9
1996-11,3.59,33.0,43.8,54.5
1996-12,8.35,30.8,38.2,45.6
1997-01,4.94,26.9,35.9,44.9
1997-02,2.09,27.4,39.4,51.3
1997-03,1.16,32.2,46.1,60.0
1997-04,1.38,35.7,48.6,61.4
1997-05,0.89,45.2,61.3,77.4
1997-06,1.26,46.5,62.1,77.8
1997-07,0.70,53.0,70.2,87.3
1997-08,1.30,54.4,71.0,87.6
1997-09,0.92,47.8,63.4,79.1
1997-10,2.08,37.9,51.2,64.6
1997-11,1.35,35.2,44.0,52.8
1997-12,1.44,24.9,33.6,42.2
1998-01,6.09,31.9,38.8,45.8
1998-02,3.44,31.5,38.2,44.9
1998-03,3.53,32.9,43.6,54.4
1998-04,1.38,34.9,47.0,59.1
1998-05,3.75,40.1,49.9,59.7
1998-06,1.96,47.0,62.3,77.7
1998-07,1.10,55.8,73.7,91.7
1998-08,0.00,54.7,73.7,92.6
1998-09,0.63,50.8,67.7,84.6
1998-10,1.13,37.2,51.4,65.7
1998-11,7.46,32.2,40.0,47.9
1998-12,2.04,23.0,31.9,40.8
1999-01,4.49,26.9,36.8,46.8
1999-02,5.70,27.6,36.1,44.5
1999-03,1.09,30.1,41.0,51.9
1999-04,0.95,33.4,46.6,59.9
1999-05,0.29,39.2,55.1,70.9
1999-06,0.04,44.8,62.2,79.6
1999-07,0.02,50.6,69.6,88.7
1999-08,0.70,50.5,68.6,86.7
1999-09,0.00,47.9,66.6,85.3
1999-10,1.38,39.3,56.4,73.5
1999-11,1.16,36.1,46.2,56.4
1999-12,1.26,26.4,36.7,47.1
2000-01,5.11,28.5,37.0,45.5
2000-02,2.63,32.7,41.4,50.1
2000-03,1.68,30.6,43.1,55.7
2000-04,2.82,37.5,51.6,65.6
2000-05,0.68,41.3,55.8,70.3
2000-06,0.45,48.7,66.8,85.0
2000-07,0.28,52.4,69.7,87.0
2000-08,0.14,53.7,72.4,91.0
2000-09,0.27,46.5,62.9,79.4
2000-10,1.68,38.5,52.6,66.6
2000-11,1.04,26.7,37.6,48.5
2000-12,0.99,26.7,37.1,47.4
2001-01,1.07,25.4,36.1,46.8
2001-02,1.14,26.8,36.6,46.4
2001-03,1.54,32.4,46.1,59.8
2001-04,1.31,33.0,46.1,59.3
2001-05,0.51,44.6,62.4,80.2
2001-06,0.04,46.3,63.7,81.1
2001-07,0.78,53.4,71.4,89.5
2001-08,0.00,54.6,73.2,91.8
2001-09,0.80,48.7,66.1,83.6
2001-10,0.26,39.5,55.9,72.4
2001-11,3.83,31.2,42.0,52.9
2001-12,3.84,28.7,35.9,43.2
2002-01,2.04,25.5,34.5,43.5
2002-02,1.62,28.4,40.7,53.0
2002-03,1.03,28.7,42.2,55.8
2002-04,2.32,35.9,50.7,65.4
2002-05,0.52,39.4,54.9,70.3
2002-06,0.30,46.7,65.5,84.3
2002-07,0.11,55.7,74.9,94.1
2002-08,0.01,51.9,70.8,89.7
2002-09,0.15,48.5,66.6,84.7
2002-10,0.11,36.9,53.8,70.8
2002-11,1.77,30.4,43.3,56.3
2002-12,7.44,29.1,37.6,46.0
2003-01,2.22,32.7,41.3,49.9
2003-02,1.44,27.5,39.4,51.3
2003-03,2.84,32.6,44.6,56.6
2003-04,1.91,33.9,43.8,53.7
2003-05,0.43,40.7,55.8,70.9
2003-06,0.12,49.8,68.0,86.1
2003-07,0.58,56.6,75.6,94.6
2003-08,0.58,54.0,70.8,87.6
2003-09,0.16,50.1,68.2,86.3
2003-10,0.15,42.5,58.4,74.2
2003-11,1.60,28.5,38.9,49.3
2003-12,3.54,30.3,38.0,45.7
2004-01,2.35,28.0,36.2,44.4
2004-02,3.84,29.3,38.9,48.5
2004-03,1.26,34.8,49.2,63.6
2004-04,0.86,36.9,51.6,66.3
2004-05,1.31,41.1,56.4,71.7
2004-06,0.18,48.8,66.0,83.1
2004-07,0.51,55.8,73.9,92.0
2004-08,0.08,54.6,72.2,89.9
2004-09,0.04,45.8,63.4,81.1
2004-10,3.57,38.9,52.9,66.8
2004-11,1.32,29.8,40.9,52.1
2004-12,4.24,28.3,37.6,46.9
2005-01,1.29,26.7,36.2,45.7
2005-02,0.64,28.9,41.2,53.4
2005-03,1.54,32.6,46.1,59.6
2005-04,2.26,35.0,47.7,60.3
2005-05,2.53,44.0,56.3,68.5
2005-06,0.47,45.1,59.2,73.4
2005-07,0.47,56.5,75.1,93.6
2005-08,0.04,55.6,74.0,92.4
2005-09,0.18,45.3,62.4,79.5
2005-10,0.73,38.0,53.1,68.1
2005-11,5.37,30.6,41.3,51.9
2005-12,9.48,28.6,36.4,44.2
2006-01,5.61,29.7,37.0,44.3
2006-02,2.29,26.7,39.1,51.5
2006-03,1.66,29.7,38.2,46.7
2006-04,0.63,36.6,47.9,59.2
2006-05,0.44,43.9,59.3,74.6
2006-06,0.90,51.5,67.8,84.0
2006-07,0.04,58.5,76.2,93.8
2006-08,0.18,52.9,70.9,89.0
2006-09,0.00,46.7,65.0,83.4
2006-10,0.21,36.6,53.0,69.3
2006-11,3.53,33.0,42.6,52.2
2006-12,4.17,27.2,36.1,45.1
2007-01,1.33,21.6,32.9,44.2
2007-02,3.60,28.8,39.1,49.4
2007-03,0.57,32.8,46.8,60.8
2007-04,1.06,35.6,49.9,64.2
2007-05,0.65,42.7,59.2,75.7
2007-06,0.54,48.6,65.5,82.4
2007-07,1.08,56.2,74.0,91.8
2007-08,0.11,53.4,71.9,90.4
2007-09,0.22,47.6,63.8,79.9
2007-10,3.69,37.2,49.6,62.1
2007-11,1.48,31.6,43.0,54.4
2007-12,3.11,25.8,33.5,41.1
2008-01,4.69,23.4,31.9,40.4
2008-02,1.80,26.5,37.7,49.0
2008-03,1.15,28.9,42.1,55.2
2008-04,0.75,31.3,46.2,61.1
2008-05,1.65,43.0,57.6,72.2
2008-06,0.12,46.4,64.1,81.8
2008-07,0.00,56.2,73.9,91.6
2008-08,0.09,55.3,73.2,91.1
2008-09,0.00,47.7,66.6,85.4
2008-10,0.43,39.0,54.5,70.0
2008-11,1.47,34.2,44.2,54.2
2008-12,2.41,24.0,33.4,42.9
2009-01,1.22,25.8,36.5,47.1
2009-02,1.42,28.5,39.0,49.4
2009-03,1.25,30.2,42.3,54.3
2009-04,0.43,34.3,48.7,63.2
2009-05,1.53,44.0,60.1,76.2
2009-06,2.18,49.4,64.5,79.5
2009-07,0.22,56.8,75.3,93.9
2009-08,0.23,53.8,71.8,89.8
2009-09,0.04,50.9,68.9,86.8
2009-10,0.98,38.4,51.4,64.5
2009-11,1.59,28.6,40.7,52.8
2009-12,0.96,23.4,32.5,41.7
2010-01,3.42,32.6,39.3,46.0
2010-02,1.25,30.9,40.4,49.9
2010-03,1.44,31.0,43.2,55.4
2010-04,3.32,33.0,44.3,55.6
2010-05,0.59,37.3,50.4,63.6
2010-06,0.65,47.8,62.8,77.7
2010-07,0.70,55.0,74.0,93.1
2010-08,0.09,53.7,71.2,88.7
2010-09,0.45,48.0,64.7,81.4
2010-10,2.83,42.5,55.6,68.6
2010-11,2.46,30.2,40.2,50.2
2010-12,4.36,32.0,38.5,45.1
2011-01,0.99,25.9,36.1,46.4
2011-02,1.46,25.8,37.0,48.1
2011-03,3.90,33.0,41.3,49.6
2011-04,1.74,33.3,45.3,57.2
2011-05,1.06,37.2,50.9,64.6
2011-06,1.35,45.3,60.7,76.0
2011-07,0.58,53.4,69.9,86.3
2011-08,0.36,55.8,73.4,91.0
2011-09,0.03,52.1,69.8,87.5
2011-10,0.98,39.8,53.5,67.1
2011-11,1.13,30.5,40.6,50.8
2011-12,0.79,23.8,35.9,47.9
2012-01,3.49,25.5,36.0,46.4
2012-02,1.46,27.4,38.9,50.4
2012-03,2.61,29.8,40.6,51.4
2012-04,2.04,37.2,49.3,61.4
2012-05,0.27,40.7,57.1,73.6
2012-06,0.94,46.1,61.8,77.5
2012-07,0.13,54.1,71.8,89.4
2012-08,0.00,56.1,75.2,94.3
2012-09,0.00,49.7,68.9,88.2
2012-10,0.61,40.8,55.8,70.7
2012-11,3.49,33.5,43.9,54.2
2012-12,4.76,27.8,34.8,41.7
2013-01,1.24,22.0,31.8,41.6
2013-02,0.57,25.4,38.0,50.5
2013-03,0.60,31.7,45.8,59.9
2013-04,1.24,37.1,51.1,65.0
2013-05,1.16,43.0,58.2,73.4
2013-06,0.19,49.7,66.2,82.8
2013-07,0.20,59.0,77.5,96.1
2013-08,0.65,54.7,71.9,89.0
2013-09,1.43,49.5,64.6,79.7
2013-10,0.21,35.8,51.4,67.1
2013-11,0.44,31.8,44.6,57.3
2013-12,0.26,21.1,32.3,43.6
2014-01,0.66,26.5,38.8,51.1
2014-02,3.35,30.8,41.8,52.7
2014-03,3.32,34.4,46.9,59.5
2014-04,0.95,37.1,51.7,66.4
2014-05,0.71,43.4,59.7,75.9
2014-06,0.30,48.4,66.0,83.6
2014-07,0.35,59.6,78.1,96.6
2014-08,0.19,57.5,74.4,91.4
2014-09,1.71,52.3,68.3,84.3
2014-10,2.37,43.3,56.6,69.8
2014-11,1.91,34.3,44.0,53.6
2014-12,3.71,35.1,41.8,48.4
2015-01,0.68,30.6,40.9,51.3
2015-02,5.24,34.1,45.5,56.9
2015-03,1.41,36.3,50.2,64.0
2015-04,0.51,35.1,50.0,64.9
2015-05,1.78,45.0,59.0,73.0
2015-06,0.32,55.0,72.4,89.8
2015-07,0.95,58.2,74.4,90.6
2015-08,0.05,56.8,73.7,90.7
2015-09,0.06,48.7,65.9,83.0
2015-10,0.49,44.1,59.1,74.0
2015-11,1.00,29.1,40.5,52.0
2015-12,6.53,30.4,36.6,42.9
2016-01,4.75,29.9,37.1,44.2
2016-02,1.74,31.7,43.0,54.3
2016-03,4.49,35.1,45.7,56.2
2016-04,1.45,40.6,54.3,68.1
2016-05,0.91,44.5,58.5,72.5
2016-06,1.00,50.6,67.2,83.9
2016-07,0.10,54.6,72.5,90.3
2016-08,0.04,55.4,74.9,94.3
2016-09,0.09,48.1,64.8,81.5
2016-10,5.88,40.9,51.6,62.3
2016-11,2.06,35.8,45.8,55.8
2016-12,3.27,24.6,33.1,41.6
2017-01,4.37,23.9,32.0,40.0
2017-02,5.93,32.0,40.6,49.2
2017-03,2.33,35.0,45.7,56.5
2017-04,2.40,35.1,46.9,58.7
2017-05,0.46,43.5,59.6,75.7
2017-06,0.61,51.4,67.1,82.8
2017-07,0.07,58.4,76.5,94.6
2017-08,0.23,59.5,77.0,94.6
2017-09,0.26,51.3,66.5,81.6
2017-10,0.52,37.6,53.0,68.5
2017-11,2.15,34.1,43.4,52.6
2017-12,0.53,25.9,35.2,44.4
2018-01,1.62,31.8,40.3,48.8
2018-02,0.46,26.4,38.9,51.5
2018-03,1.54,30.7,41.8,53.0
2018-04,2.00,37.3,50.0,62.7
2018-05,2.01,46.1,60.9,75.6
2018-06,0.40,47.6,65.0,82.3
