PRISM Time Series Data
Location:  Lat: 41.5898   Lon: -120.7250   Elev: 5026ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
2012-09,0.00,46.5,64.2,82.0
2012-10,0.64,36.5,50.9,65.4
2012-11,1.62,31.0,40.9,50.9
2012-12,3.41,21.7,29.3,36.9
2013-01,0.56,13.8,25.5,37.3
2013-02,0.37,20.0,32.0,44.0
2013-03,0.30,28.0,40.4,52.7
2013-04,1.36,31.4,43.6,55.7
2013-05,1.70,38.2,51.1,64.0
2013-06,0.65,45.3,60.4,75.4
2013-07,0.05,53.9,71.7,89.4
2013-08,0.58,49.0,65.3,81.5
2013-09,0.67,45.2,58.8,72.4
2013-10,0.22,31.1,45.9,60.7
2013-11,0.32,27.0,39.9,52.8
2013-12,0.18,15.5,28.4,41.4
2014-01,0.25,24.2,37.4,50.6
2014-02,1.65,27.2,36.2,45.1
2014-03,2.87,29.2,40.2,51.2
2014-04,0.79,32.0,45.0,58.0
2014-05,0.62,38.4,52.8,67.1
2014-06,0.56,44.6,60.6,76.7
2014-07,0.17,55.8,72.7,89.7
2014-08,0.19,52.3,67.6,83.0
2014-09,0.36,46.9,62.2,77.6
2014-10,1.26,38.7,52.4,66.2
2014-11,1.66,30.4,40.3,50.3
2014-12,2.82,30.4,36.0,41.7
2015-01,0.22,28.7,39.0,49.3
2015-02,1.07,30.6,41.7,52.9
2015-03,0.83,31.6,45.0,58.3
2015-04,0.49,28.9,43.2,57.5
2015-05,3.44,39.5,51.7,63.8
2015-06,0.47,50.5,66.4,82.2
2015-07,1.71,52.6,67.7,82.7
2015-08,0.12,51.5,67.9,84.3
2015-09,0.28,44.2,60.4,76.6
2015-10,0.53,40.2,54.1,68.1
2015-11,0.90,24.7,35.0,45.3
2015-12,3.31,22.6,29.7,36.7
2016-01,2.66,24.9,31.8,38.7
2016-02,0.57,28.6,39.0,49.5
2016-03,2.35,30.6,39.9,49.2
2016-04,1.02,35.4,47.9,60.4
2016-05,1.70,39.8,51.3,62.8
2016-06,0.66,46.1,61.4,76.7
2016-07,0.06,50.5,67.0,83.4
2016-08,0.00,52.0,68.8,85.7
2016-09,0.00,42.7,58.7,74.7
2016-10,2.19,37.5,48.0,58.5
2016-11,0.70,32.0,41.6,51.1
2016-12,2.68,18.7,28.0,37.2
2017-01,2.50,18.4,27.4,36.4
2017-02,2.71,27.7,34.8,42.0
2017-03,1.74,31.1,40.4,49.7
2017-04,2.06,31.2,41.3,51.5
2017-05,0.25,38.9,53.0,67.1
2017-06,0.82,47.2,61.7,76.3
2017-07,0.48,53.8,71.0,88.1
2017-08,0.99,55.0,70.9,86.8
2017-09,0.35,46.0,60.1,74.3
2017-10,0.59,32.8,47.3,61.8
2017-11,2.62,32.2,40.0,47.9
2017-12,0.22,22.6,34.0,45.3
2018-01,0.89,29.6,37.8,45.9
2018-02,0.60,19.8,31.4,43.0
2018-03,2.42,25.0,35.0,44.9
2018-04,2.21,32.3,43.8,55.3
2018-05,2.72,41.6,53.9,66.3
2018-06,0.32,43.8,59.2,74.5
