PRISM Time Series Data
Location:  Lat: 39.0996   Lon: -122.7532   Elev: 2904ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
2005-09,0.03,53.8,67.2,80.6
2005-10,1.07,47.3,59.3,71.3
2005-11,4.93,44.6,53.7,62.8
2005-12,19.28,38.6,45.7,52.9
2006-01,10.81,39.5,45.3,51.2
2006-02,5.83,38.7,48.0,57.3
2006-03,13.59,35.7,41.3,46.9
2006-04,8.98,41.2,49.4,57.5
2006-05,0.86,49.8,62.2,74.6
2006-06,0.00,58.1,70.9,83.7
2006-07,0.00,65.5,79.3,93.2
2006-08,0.00,59.3,73.0,86.7
2006-09,0.03,58.3,71.5,84.6
2006-10,0.31,49.1,60.7,72.3
2006-11,4.20,41.0,48.7,56.3
2006-12,7.45,38.7,45.2,51.8
2007-01,0.98,32.3,42.9,53.5
2007-02,11.45,37.5,44.6,51.7
2007-03,0.89,42.7,53.5,64.3
2007-04,2.20,42.2,53.4,64.5
2007-05,0.52,46.5,60.7,74.9
2007-06,0.00,53.4,67.5,81.6
2007-07,0.22,60.5,74.3,88.0
2007-08,0.00,60.5,74.8,89.1
2007-09,0.09,55.2,67.5,79.8
2007-10,2.66,46.8,56.5,66.1
2007-11,0.69,43.1,53.1,63.1
2007-12,6.16,35.5,41.9,48.4
2008-01,17.96,36.3,41.6,46.8
2008-02,6.08,37.4,45.9,54.3
2008-03,0.83,37.2,48.1,59.0
2008-04,0.29,37.9,51.3,64.7
2008-05,0.03,48.7,61.3,73.9
2008-06,0.00,55.9,69.1,82.3
2008-07,0.00,62.1,75.8,89.4
2008-08,0.00,62.2,75.8,89.5
2008-09,0.13,57.7,71.7,85.7
2008-10,1.56,51.1,63.1,75.1
2008-11,4.01,46.2,54.3,62.4
2008-12,3.67,36.5,43.2,49.9
2009-01,1.04,40.2,49.2,58.1
2009-02,10.51,37.1,43.2,49.3
2009-03,4.32,37.7,46.9,56.0
2009-04,0.50,40.3,51.8,63.3
2009-05,2.17,50.6,63.0,75.5
2009-06,0.13,52.8,65.4,78.0
2009-07,0.00,62.2,76.9,91.6
2009-08,0.00,60.9,74.7,88.5
2009-09,0.04,59.6,73.8,87.9
2009-10,3.60,47.9,58.6,69.4
2009-11,1.86,40.9,50.1,59.3
2009-12,3.74,36.4,43.1,49.7
2010-01,19.30,40.3,45.2,50.2
2010-02,5.87,38.6,45.1,51.7
2010-03,5.91,37.6,47.0,56.5
2010-04,7.16,37.9,47.1,56.3
2010-05,2.27,41.6,51.9,62.3
2010-06,0.26,54.4,65.9,77.4
2010-07,0.00,58.4,73.3,88.3
2010-08,0.00,55.9,70.8,85.6
2010-09,0.06,57.9,70.6,83.2
2010-10,6.57,50.6,60.7,70.8
2010-11,4.19,39.5,48.4,57.2
2010-12,10.28,38.8,43.5,48.1
2011-01,2.23,39.9,47.4,54.8
2011-02,6.36,36.4,44.2,52.1
2011-03,15.60,36.5,43.1,49.7
2011-04,0.78,39.2,49.6,60.1
2011-05,1.94,42.0,53.5,65.0
2011-06,2.39,52.8,63.5,74.3
2011-07,0.00,59.5,72.4,85.4
2011-08,0.00,61.3,75.1,89.0
2011-09,0.00,62.0,75.6,89.2
2011-10,3.51,51.3,61.5,71.8
2011-11,3.54,38.7,46.7,54.7
2011-12,0.30,39.0,47.8,56.5
2012-01,7.56,40.0,47.6,55.2
2012-02,2.73,37.6,46.6,55.6
2012-03,11.70,36.0,43.8,51.6
2012-04,2.59,41.0,51.5,62.0
2012-05,0.29,47.6,61.2,74.8
2012-06,0.09,53.5,66.4,79.3
2012-07,0.00,58.8,73.2,87.6
2012-08,0.00,64.1,78.4,92.8
2012-09,0.00,57.9,73.2,88.5
2012-10,1.47,50.3,62.2,74.1
2012-11,10.64,42.8,50.6,58.5
2012-12,13.70,36.3,42.2,48.0
2013-01,1.50,36.9,44.4,51.9
2013-02,0.76,35.7,46.2,56.6
2013-03,2.79,40.4,50.3,60.3
2013-04,1.20,44.5,56.6,68.8
2013-05,0.27,47.8,60.2,72.7
2013-06,0.85,56.1,69.0,82.0
2013-07,0.05,63.4,78.2,92.9
2013-08,0.00,60.0,73.0,86.0
2013-09,0.66,55.5,67.8,80.1
2013-10,0.06,50.5,61.9,73.3
2013-11,1.10,44.6,53.7,62.8
2013-12,0.48,37.9,47.9,57.8
2014-01,0.41,43.3,53.6,64.0
2014-02,10.53,39.6,47.1,54.6
2014-03,7.61,43.1,51.6,60.1
2014-04,2.36,44.6,55.9,67.1
2014-05,0.09,50.0,62.6,75.1
2014-06,0.00,56.6,70.4,84.3
2014-07,0.00,64.1,78.3,92.6
2014-08,0.03,61.6,74.9,88.3
2014-09,0.85,59.3,71.8,84.3
2014-10,1.26,53.8,64.3,74.8
2014-11,4.62,44.8,52.6,60.4
2014-12,15.89,42.4,46.4,50.3
2015-01,0.41,44.5,52.1,59.8
2015-02,7.18,45.2,53.5,61.7
2015-03,0.46,45.4,55.4,65.4
2015-04,2.04,42.9,54.8,66.6
2015-05,0.70,46.9,59.6,72.3
2015-06,0.07,59.4,73.2,87.0
2015-07,0.32,62.3,75.2,88.1
2015-08,0.03,61.2,74.4,87.6
2015-09,0.67,60.1,72.0,83.9
2015-10,0.18,55.8,66.8,77.7
2015-11,2.24,40.8,48.6,56.4
2015-12,10.55,37.1,42.0,46.9
2016-01,16.68,39.0,43.3,47.6
2016-02,1.50,43.7,51.8,59.9
2016-03,14.60,41.7,48.9,56.1
2016-04,1.30,45.2,56.0,66.8
2016-05,0.81,50.1,60.5,70.9
2016-06,0.39,58.0,70.5,83.1
2016-07,0.00,63.3,76.5,89.8
2016-08,0.00,63.1,76.8,90.6
2016-09,0.00,59.4,72.2,84.9
2016-10,7.48,49.1,57.2,65.3
2016-11,5.82,43.7,50.4,57.1
2016-12,7.44,37.1,43.5,49.9
2017-01,23.71,36.5,42.3,48.1
2017-02,15.80,39.8,45.0,50.2
2017-03,5.21,41.4,49.7,57.9
2017-04,4.83,41.5,50.6,59.7
2017-05,0.06,50.0,63.0,76.0
2017-06,0.26,58.3,70.6,83.0
2017-07,0.00,65.0,78.8,92.6
2017-08,0.00,67.5,80.1,92.8
2017-09,0.10,60.7,72.1,83.6
2017-10,0.46,53.1,64.7,76.2
2017-11,6.34,42.6,49.1,55.5
2017-12,0.18,41.1,49.4,57.7
2018-01,8.91,42.0,47.6,53.2
2018-02,0.38,38.1,47.7,57.4
2018-03,8.73,38.0,45.4,52.8
2018-04,4.45,43.0,53.4,63.9
2018-05,0.31,48.4,61.0,73.5
2018-06,0.00,56.0,69.5,83.0
