PRISM Time Series Data
Location:  Lat: 38.0272   Lon: -119.9553   Elev: 6152ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1987-05,1.80,39.8,51.2,62.7
1987-06,0.35,47.6,61.4,75.1
1987-07,0.00,47.8,61.4,75.0
1987-08,0.00,52.4,66.4,80.4
1987-09,0.00,47.9,61.1,74.4
1987-10,3.32,43.6,55.3,67.1
1987-11,2.96,29.8,38.9,48.0
1987-12,6.56,22.7,30.1,37.5
1988-01,7.24,24.7,33.4,42.1
1988-02,0.79,27.0,39.4,51.9
1988-03,1.63,27.8,40.4,53.0
1988-04,3.97,31.9,43.3,54.8
1988-05,2.21,35.3,47.6,59.9
1988-06,0.55,44.7,57.3,69.9
1988-07,0.00,54.1,68.6,83.0
1988-08,0.13,52.8,65.3,77.8
1988-09,0.23,47.2,61.0,74.8
1988-10,0.03,43.1,56.9,70.8
1988-11,8.26,29.7,37.9,46.1
1988-12,6.74,21.7,31.6,41.5
1989-01,1.96,20.0,30.9,41.8
1989-02,4.06,20.2,30.0,39.8
1989-03,12.80,28.8,38.0,47.3
1989-04,1.80,34.8,47.5,60.3
1989-05,1.31,36.7,48.2,59.8
1989-06,0.74,46.2,58.6,70.9
1989-07,0.00,52.1,66.1,80.2
1989-08,0.43,49.2,62.3,75.3
1989-09,3.98,45.5,57.8,70.1
1989-10,6.18,36.9,47.6,58.3
1989-11,3.20,32.5,43.7,55.0
1989-12,0.00,28.8,40.1,51.3
1990-01,6.07,24.1,33.8,43.5
1990-02,4.53,19.1,30.0,40.8
1990-03,2.96,28.1,39.5,50.8
1990-04,2.48,34.8,46.5,58.2
1990-05,3.26,36.4,47.7,58.9
1990-06,0.50,44.5,57.2,69.9
1990-07,0.01,52.7,66.2,79.7
1990-08,0.02,50.7,63.4,76.2
1990-09,0.78,46.6,59.0,71.4
1990-10,0.43,40.7,53.8,67.0
1990-11,1.99,30.4,40.9,51.5
1990-12,1.73,20.6,30.5,40.3
1991-01,0.56,26.3,36.4,46.5
1991-02,2.07,30.3,41.5,52.7
1991-03,21.74,22.0,30.4,38.9
1991-04,1.43,27.9,39.5,51.1
1991-05,2.11,32.5,43.7,55.0
1991-06,1.07,42.7,54.9,67.1
1991-07,0.13,52.6,66.4,80.1
1991-08,0.06,51.7,64.2,76.8
1991-09,0.36,49.0,62.9,76.8
1991-10,6.60,43.3,54.8,66.4
1991-11,2.26,32.4,42.4,52.5
1991-12,3.57,26.7,35.9,45.0
1992-01,2.28,25.7,35.6,45.4
1992-02,9.92,29.4,37.0,44.7
1992-03,4.50,29.7,39.2,48.7
1992-04,0.58,37.4,49.2,61.0
1992-05,0.49,43.8,56.3,68.9
1992-06,1.94,45.9,57.8,69.7
1992-07,2.97,50.5,62.4,74.3
1992-08,0.20,53.4,66.8,80.3
1992-09,0.01,47.2,60.8,74.4
1992-10,5.56,42.7,54.0,65.2
1992-11,0.35,30.6,40.8,50.9
1992-12,13.37,20.8,30.1,39.5
1993-01,18.21,22.8,30.4,37.9
1993-02,10.23,23.9,31.3,38.8
1993-03,6.80,31.3,42.0,52.6
1993-04,2.58,30.7,42.2,53.7
1993-05,1.11,38.3,49.9,61.6
1993-06,3.28,43.1,54.7,66.3
1993-07,0.00,47.4,61.4,75.4
1993-08,0.00,50.6,63.4,76.1
1993-09,0.00,47.1,60.2,73.3
1993-10,2.75,41.1,51.9,62.6
1993-11,2.05,30.7,40.9,51.1
1993-12,3.49,24.9,35.0,45.2
1994-01,2.90,27.1,37.3,47.6
1994-02,8.84,22.0,31.6,41.3
1994-03,1.59,31.0,41.7,52.3
1994-04,3.63,32.6,43.9,55.3
1994-05,2.02,38.8,49.4,60.0
1994-06,0.00,47.8,60.7,73.7
1994-07,0.00,54.9,68.6,82.3
1994-08,0.00,54.5,67.9,81.3
1994-09,0.95,46.9,59.4,71.8
1994-10,2.71,36.9,48.3,59.6
1994-11,10.16,22.9,31.5,40.1
1994-12,4.83,24.7,33.9,43.2
1995-01,22.15,25.7,32.3,39.0
1995-02,1.48,29.9,42.1,54.3
1995-03,21.69,26.9,35.6,44.3
1995-04,8.43,27.9,38.9,49.9
1995-05,6.70,34.6,44.5,54.5
1995-06,1.60,40.5,52.8,65.0
1995-07,0.09,49.5,62.6,75.7
1995-08,0.00,52.5,65.5,78.5
1995-09,0.00,48.6,61.5,74.4
1995-10,0.00,41.4,54.2,67.0
1995-11,0.17,36.5,47.8,59.1
1995-12,10.42,28.1,36.2,44.2
1996-01,14.27,27.9,36.2,44.4
1996-02,13.79,27.7,36.1,44.5
1996-03,7.25,27.1,38.4,49.6
1996-04,4.09,32.8,44.4,56.1
1996-05,4.89,39.8,49.8,59.8
1996-06,0.92,47.7,59.4,71.1
1996-07,0.19,55.9,68.3,80.7
1996-08,0.17,53.1,66.7,80.3
1996-09,0.12,45.2,58.4,71.7
1996-10,3.03,38.4,49.7,60.9
1996-11,10.44,32.8,41.9,51.1
1996-12,19.00,29.5,36.2,42.9
1997-01,29.14,26.2,34.3,42.4
1997-02,0.85,25.1,35.6,46.2
1997-03,0.40,31.1,43.5,55.9
1997-04,1.16,32.0,42.8,53.6
1997-05,0.74,42.9,55.1,67.3
1997-06,1.81,46.2,57.1,68.1
1997-07,0.32,51.3,64.1,76.9
1997-08,0.00,52.6,65.2,77.8
1997-09,0.42,48.5,60.2,71.8
1997-10,1.73,38.2,49.6,61.0
1997-11,4.42,32.6,41.7,50.8
1997-12,4.48,25.8,34.6,43.3
1998-01,15.86,26.9,34.7,42.6
1998-02,18.91,23.1,30.4,37.8
1998-03,7.86,27.7,38.6,49.5
1998-04,4.87,27.8,38.1,48.4
1998-05,6.87,31.3,39.9,48.5
1998-06,2.54,41.8,52.3,62.9
1998-07,0.00,52.8,66.2,79.7
1998-08,0.00,55.0,67.6,80.3
1998-09,2.80,47.7,58.0,68.2
1998-10,0.74,37.1,47.5,58.0
1998-11,6.36,30.5,38.8,47.2
1998-12,3.39,25.3,35.3,45.2
1999-01,12.67,30.0,38.9,47.7
1999-02,13.53,24.6,34.2,43.8
1999-03,3.31,27.0,37.1,47.2
1999-04,3.78,28.2,38.5,48.7
1999-05,0.89,37.7,49.6,61.4
1999-06,1.26,44.4,56.5,68.7
1999-07,0.00,52.1,64.8,77.6
1999-08,0.18,50.3,62.4,74.5
1999-09,0.47,50.7,62.7,74.7
1999-10,1.75,45.5,57.4,69.4
1999-11,3.75,35.5,45.7,55.8
1999-12,0.52,30.5,39.9,49.2
2000-01,18.60,29.4,36.4,43.4
2000-02,16.04,27.3,35.6,43.9
2000-03,3.01,28.7,39.5,50.2
2000-04,3.44,34.5,45.7,56.9
2000-05,3.30,40.6,51.7,62.8
2000-06,1.20,49.9,62.0,74.2
2000-07,0.00,50.4,63.1,75.8
2000-08,0.09,53.7,66.5,79.4
2000-09,1.38,47.3,58.8,70.3
2000-10,4.14,39.1,48.7,58.3
2000-11,1.69,27.7,37.8,47.8
2000-12,1.38,32.1,41.4,50.6
2001-01,5.67,26.1,35.2,44.4
2001-02,7.74,24.1,32.4,40.7
2001-03,4.27,31.4,42.4,53.5
2001-04,6.82,28.8,39.4,50.0
2001-05,0.02,46.1,58.8,71.5
2001-06,0.03,48.8,61.2,73.6
2001-07,0.57,53.0,64.9,76.8
2001-08,0.00,55.4,68.3,81.2
2001-09,0.48,50.7,62.9,75.0
2001-10,2.14,45.5,56.9,68.3
2001-11,8.51,33.0,42.0,51.1
2001-12,11.89,26.0,33.0,40.0
2002-01,3.97,24.8,34.4,44.0
2002-02,3.17,28.7,40.1,51.5
2002-03,7.02,26.6,37.5,48.4
2002-04,2.35,33.8,44.2,54.7
2002-05,2.22,37.3,48.9,60.6
2002-06,0.13,48.8,61.9,74.9
2002-07,0.00,56.7,69.4,82.2
2002-08,0.00,53.2,66.1,79.0
2002-09,0.31,48.8,61.6,74.5
2002-10,0.00,39.3,51.1,62.8
2002-11,8.16,35.0,45.0,55.0
2002-12,13.13,26.4,33.6,40.8
2003-01,1.73,33.6,43.4,53.1
2003-02,2.82,26.5,36.3,46.2
2003-03,4.06,29.5,40.1,50.8
2003-04,10.74,27.4,36.0,44.6
2003-05,3.14,38.3,49.9,61.5
2003-06,0.00,49.4,61.5,73.5
2003-07,0.44,56.9,69.5,82.1
2003-08,1.45,53.3,64.6,76.0
2003-09,0.30,53.1,65.4,77.7
2003-10,0.02,46.7,58.8,71.0
2003-11,4.36,28.1,36.6,45.2
2003-12,13.50,27.6,34.6,41.7
2004-01,4.15,26.9,35.6,44.4
2004-02,9.51,24.3,32.9,41.4
2004-03,1.75,35.8,47.8,59.9
2004-04,0.54,35.5,46.0,56.4
2004-05,0.79,39.3,50.9,62.5
2004-06,0.00,48.6,60.9,73.3
2004-07,0.01,54.7,66.9,79.1
2004-08,0.00,54.4,66.5,78.5
2004-09,0.13,47.6,60.1,72.7
2004-10,11.80,38.5,48.0,57.4
2004-11,2.58,30.0,39.1,48.2
2004-12,8.61,30.1,38.7,47.3
2005-01,14.22,28.2,36.1,44.0
2005-02,6.88,28.8,37.5,46.2
2005-03,10.62,29.8,39.9,50.0
2005-04,3.30,29.5,40.6,51.7
2005-05,6.53,38.4,48.7,59.0
2005-06,0.99,42.6,53.5,64.3
2005-07,0.00,56.3,69.3,82.4
2005-08,0.44,54.4,67.2,80.0
2005-09,0.76,44.4,56.9,69.3
2005-10,1.62,40.5,51.3,62.0
2005-11,2.77,36.0,45.3,54.5
2005-12,19.27,30.6,38.0,45.4
2006-01,11.29,27.0,35.4,43.9
2006-02,4.39,27.7,38.5,49.4
2006-03,13.35,21.7,30.4,39.1
2006-04,11.37,31.2,40.2,49.1
2006-05,1.88,41.5,53.2,64.9
2006-06,0.31,50.0,62.2,74.4
2006-07,0.19,57.5,69.9,82.3
2006-08,0.00,52.5,64.9,77.3
2006-09,0.03,48.3,61.2,74.1
2006-10,1.40,39.5,50.0,60.5
2006-11,2.81,33.4,42.0,50.6
2006-12,5.43,29.1,37.4,45.7
2007-01,1.81,25.5,35.4,45.3
2007-02,11.25,28.5,36.8,45.2
2007-03,1.43,32.5,44.4,56.2
2007-04,2.99,33.4,44.3,55.2
2007-05,1.41,41.5,53.3,65.2
2007-06,0.08,48.2,60.7,73.2
2007-07,0.11,54.9,67.9,80.9
2007-08,0.07,54.7,67.4,80.1
2007-09,0.85,46.4,57.7,68.9
2007-10,1.47,39.7,49.6,59.5
2007-11,0.79,36.9,47.6,58.3
2007-12,6.18,24.8,32.8,40.8
2008-01,12.49,24.9,32.5,40.0
2008-02,9.71,26.5,36.1,45.8
2008-03,0.80,29.4,40.6,51.8
2008-04,0.28,30.9,42.8,54.6
2008-05,1.92,40.1,50.6,61.1
2008-06,0.02,47.9,60.5,73.2
2008-07,0.00,56.1,68.6,81.1
2008-08,0.00,56.6,69.1,81.7
2008-09,0.00,50.5,63.3,76.1
2008-10,2.09,42.0,53.2,64.5
2008-11,4.76,36.9,45.8,54.8
2008-12,7.10,26.9,35.5,44.1
2009-01,6.66,31.5,40.9,50.4
2009-02,9.86,26.6,35.0,43.4
2009-03,7.62,27.8,38.5,49.2
2009-04,2.31,31.2,42.5,53.9
2009-05,4.24,44.6,55.9,67.1
2009-06,1.39,46.0,56.0,66.0
2009-07,0.00,56.5,68.7,81.0
2009-08,0.49,53.5,65.5,77.6
2009-09,0.08,53.3,65.4,77.5
2009-10,6.25,38.3,48.5,58.8
2009-11,1.02,34.3,43.9,53.4
2009-12,8.26,26.7,34.4,42.2
2010-01,9.16,29.6,37.1,44.7
2010-02,6.97,28.0,36.5,45.0
2010-03,5.33,28.3,39.0,49.7
2010-04,7.89,28.1,38.0,47.8
2010-05,3.38,33.0,43.3,53.5
2010-06,0.03,47.0,58.0,69.0
2010-07,0.00,55.1,67.3,79.4
2010-08,0.00,51.3,63.7,76.1
2010-09,0.00,48.3,61.2,74.0
2010-10,10.85,43.2,51.5,59.7
2010-11,9.15,30.7,39.8,48.9
2010-12,17.46,29.5,36.3,43.2
2011-01,3.44,30.0,39.5,49.0
2011-02,8.37,23.9,33.7,43.6
2011-03,18.28,27.5,35.6,43.6
2011-04,2.26,30.2,40.8,51.4
2011-05,3.99,33.7,44.3,55.0
2011-06,3.60,44.0,54.5,65.0
2011-07,0.00,52.3,63.8,75.4
2011-08,0.00,53.4,65.8,78.1
2011-09,0.91,51.8,63.4,75.1
2011-10,3.74,42.5,52.6,62.6
2011-11,1.60,30.8,40.1,49.4
2011-12,0.00,28.6,38.0,47.5
2012-01,7.51,31.1,40.9,50.7
2012-02,1.53,27.4,37.4,47.3
2012-03,8.44,29.3,38.3,47.3
2012-04,6.49,33.4,44.0,54.5
2012-05,0.31,41.4,53.3,65.2
2012-06,1.00,48.3,60.1,71.9
2012-07,0.03,55.2,67.4,79.6
2012-08,0.12,58.9,70.8,82.7
2012-09,0.06,54.1,65.8,77.4
2012-10,1.96,43.6,53.9,64.1
2012-11,5.81,35.8,44.0,52.1
2012-12,15.55,27.4,33.6,39.9
2013-01,1.24,24.8,34.6,44.4
2013-02,0.87,25.0,35.4,45.7
2013-03,3.37,33.0,43.4,53.7
2013-04,1.97,35.2,46.6,58.0
2013-05,1.12,41.5,52.2,63.0
2013-06,1.52,50.8,62.3,73.9
2013-07,0.00,58.2,69.8,81.5
2013-08,0.00,55.0,66.1,77.2
2013-09,0.84,49.6,60.5,71.3
2013-10,0.83,39.9,50.3,60.7
2013-11,1.22,35.9,44.9,53.9
2013-12,1.38,28.1,38.1,48.1
2014-01,1.98,35.1,45.1,55.1
2014-02,8.94,31.4,39.8,48.3
2014-03,5.82,33.0,43.0,52.9
2014-04,3.77,35.3,46.0,56.7
2014-05,0.89,42.3,53.4,64.5
2014-06,0.15,50.5,62.7,75.0
2014-07,1.01,58.7,70.4,82.0
2014-08,0.06,55.5,66.5,77.6
2014-09,1.05,52.5,63.6,74.6
2014-10,0.29,45.6,56.7,67.7
2014-11,4.20,36.5,45.5,54.6
2014-12,7.34,31.3,37.8,44.3
2015-01,0.10,34.1,43.7,53.4
2015-02,6.02,36.0,45.7,55.4
2015-03,0.80,36.4,47.2,58.0
2015-04,3.41,34.1,45.1,56.1
2015-05,2.20,40.2,49.4,58.7
2015-06,0.79,52.8,64.7,76.5
2015-07,1.09,55.0,65.9,76.8
2015-08,0.08,56.7,68.5,80.3
2015-09,0.13,52.5,64.0,75.4
2015-10,2.58,46.6,55.9,65.2
2015-11,5.76,29.4,38.4,47.5
2015-12,11.10,25.5,33.1,40.7
2016-01,11.04,28.0,35.2,42.3
2016-02,1.96,33.1,43.6,54.1
2016-03,11.43,32.5,41.9,51.2
2016-04,3.03,36.6,46.9,57.3
2016-05,1.18,40.1,50.3,60.5
2016-06,0.33,51.8,63.7,75.7
2016-07,0.00,55.7,68.9,82.1
2016-08,0.00,56.4,69.0,81.5
2016-09,0.10,50.0,61.7,73.5
2016-10,13.14,41.7,50.9,60.1
2016-11,3.30,35.5,44.6,53.7
2016-12,10.21,28.9,36.7,44.4
2017-01,26.03,26.1,33.1,40.1
2017-02,22.06,29.3,36.3,43.2
2017-03,5.51,33.1,43.0,52.8
2017-04,7.92,33.7,43.3,53.0
2017-05,0.61,42.1,53.3,64.6
2017-06,0.52,49.8,62.1,74.4
2017-07,0.00,57.5,70.5,83.4
2017-08,0.25,58.0,69.6,81.3
2017-09,1.59,49.3,60.2,71.1
2017-10,0.74,41.9,54.1,66.4
2017-11,7.51,36.2,44.2,52.2
2017-12,0.39,32.1,42.4,52.7
2018-01,5.57,33.7,42.1,50.6
2018-02,1.12,26.6,37.1,47.7
2018-03,17.96,28.1,36.9,45.6
2018-04,3.86,34.7,46.1,57.5
2018-05,0.60,42.4,52.5,62.5
2018-06,0.00,49.5,62.3,75.0
